Site,Structure,Root Code,SV,Saleable,Barcode,Description,Barcode Component,SV,Description Component,Quantity,Saleable
11252,44020,101872866,1,Y ,8851993330054,น้ำดื่มตราช้าง 350 มล. แพ็ค ,8851993330016,0,น้ำดื่มตราช้าง 350 มล. เดี่ยว ,12,Y 
11252,44020,101872868,1,Y ,8851993339033,น้ำดื่มตราช้าง 1500 มล. แพ็ค ,8851993339019,0,น้ำดื่มตราช้าง 1500 มล. เดี่ยว ,6,Y 
11252,44020,101872870,1,Y ,8852742010104,พาวเวอร์ พลัส กลิ่นผลไม้รวม ขวดแก้ว 250มล..X6 ,8852742010234,0,พาวเวอร์ พลัส กลิ่นผลไม้รวม ขวดแก้ว 250มล. ,6,N 
11252,44020,101872876,2,Y ,8850228003732,สปอนเซอร์วิตามินซี250มล.P6 ,8850228001752,0,สปอนเซอร์แอคทีฟวิตามินซี250มล ,6,Y 
11252,44020,101872876,1,Y ,8850228011218,WBPสปอนเซอร์แอคทีฟVitC 250 P24 ,8850228001752,0,สปอนเซอร์แอคทีฟวิตามินซี250มล ,24,Y 
11252,44020,101927332,2,Y ,8850228010044,WBPกระทิงแดง 150มล P50 ,8850228000106,0,กระทิงแดง 150ซีซี ,50,Y 
11252,44020,101927332,1,Y ,8850228000502,BPกระทิงแดง 150ซีซี P10 ,8850228000106,0,กระทิงแดง 150ซีซี ,10,Y 
11252,44020,101928014,1,Y ,8851530150039,น้ำแร่มองเฟลอร์1ลิตรแพ็ค6 ,8851530160038,0,น้ำแร่มองเฟอร์ 1000 มล. ,6,Y 
11252,44020,101928345,1,Y ,8851952350796,น้ำดื่มคริสตัล1500มลX6 ,8851952350147,0,น้ำดื่มคริสตัล 1500 ซีซี ,6,Y 
11252,44020,101928345,2,Y ,8851952150822,คริสตัลน้ำดื่ม 1500มล. แพ็ค 8 ,8851952350147,0,น้ำดื่มคริสตัล 1500 ซีซี ,8,Y 
11252,44020,101928347,2,N ,8851952150815,คริสตัลน้ำดื่ม 600มล. แพ็ค 15 ,8851952350161,0,น้ำดื่มคริสตัล 600 ซีซี ,15,Y 
11252,44020,101928347,1,Y ,8851952350789,น้ำดื่มคริสตัล  600  ซีซี.  แพ็ค 12 ,8851952350161,0,น้ำดื่มคริสตัล 600 ซีซี ,12,Y 
11252,44020,101983787,1,Y ,8854698010641,WBPชาคูลซ่า น้ำผึ้งมะนาว320P24 ,8854698010672,0,ชาคูลล์ซ่า ฮันนี่เลมอน 320 มล. ,24,Y 
11252,44020,101986660,1,N ,8858891300127,WBPอิชิตัน ต้นตำรับ 420มล P24 ,8858891300110,0,อิชิตันชาเขียว420มล.ต้นตำหรับ ,24,Y 
11252,44020,101986661,1,N ,8858891300080,WBPอิชิตัน น้ำผึ้งมะนาว420 P24 ,8858891300073,0,อิชิตันชาเขียว420มล.น้ำผึ้ง+มะนาว ,24,Y 
11252,44020,101986662,1,Y ,8858891300165,อิชิตันชาเขียวออร์แกนิค ผสมเก็กฮวย 420 มล P24 ,8858891300158,0,อิชิตันชาเขียว420มล.ผสมเก็กฮวย ,24,Y 
11252,44020,101996615,1,Y ,8850228001905,เครื่องดื่มเรดดี้ บู้ท 150 มล. แพ็ค 10 ขวด ,8850228001899,0,เครื่องดื่มเรดดี้ บู้ท 150 มล. เดี่ยว ,10,Y 
11252,44020,102025262,1,N ,2001022575390,ชาคูลซาโซดาฮันนีเลมอ320มลX24 ,2001020252620,0,ชาคูลซ่าชาเขียวโซดาฮันนี่เลมอน320มล แพ็ค6 ,4,N 
11252,44020,102029732,1,Y ,8851959439715,น้ำดื่มน้ำทิพย์ 550 มล.  แพ็ค 12 ,8851959139714,0,น้ำดื่มน้ำทิพย์ 550 มล. ,12,Y 
11252,44020,102054880,1,N ,8858891300301,WBPอิชิตัน ข้าวญี่ปุ่น420มลP24 ,8858891300264,0,อิชิตันรสจมูกข้าวญี่ปุ่น420มล ,24,Y 
11252,44020,102087170,4,Y ,8851123233026,โสมอิน-ซัม น้ำตาลน้อย100 มล*50 ,8851123233002,0,โสมอินซัม 100 มล. ,50,Y 
11252,44020,102087170,2,Y ,8851123233019,โสมอินซัม 100มล. แพค10 ,8851123233002,0,โสมอินซัม 100 มล. ,10,Y 
11252,44020,102087170,3,Y ,8851123233026,WBPโสมอินซัม 100มล P50 ,8851123233002,0,โสมอินซัม 100 มล. ,50,Y 
11252,44020,102095833,1,Y ,8854698010436,โออิชิน้ำผึ้งมะนาว 800 มลX12 ,8854698010443,0,โออิชิกรีนที รสน้ำผึ้งผสมมะนาว 800 มล. ,12,Y 
11252,44020,102098785,2,Y ,8850228011379,แมนซั่ม คอลลาเจน 450 P 24 ,8850228002025,0,แมนซั่ม คอลลาเจน 430 มล. ,24,Y 
11252,44020,102098785,1,Y ,8850228002032,แมนซั่มคอลลาเจน 430มล P6 ,8850228002025,0,แมนซั่ม คอลลาเจน 430 มล. ,6,Y 
11252,44020,102103373,2,Y ,8851123237024,WBPซีวิทวิตามินซีเลมอน140มลP30 ,8851123237000,0,ซีวิต เครื่องดื่มวิตามินซี รสเลมอน 140 ML ,30,Y 
11252,44020,102103373,3,Y ,8851123237017,ซี-วิต เลมอน 140 มล.P10 ,8851123237000,0,ซีวิต เครื่องดื่มวิตามินซี รสเลมอน 140 ML ,10,Y 
11252,44020,102103373,4,N ,8851123237024,ซี-วิตเลมอน น้ำตาลน้อย140มล*30 ,8851123237000,0,ซีวิต เครื่องดื่มวิตามินซี รสเลมอน 140 ML ,30,Y 
11252,44020,102103374,2,Y ,8851123237055,WBPซีวิท วิตามินซีส้ม140มล P30 ,8851123237031,0,ซีวิต เครื่องดื่มวิตามินซี รสส้ม 140 ML ,30,Y 
11252,44020,102103374,4,Y ,8851123237055,ซีวิตออเร้นจ์น้ำตาลน้อย140*30 ,8851123237031,0,ซีวิต เครื่องดื่มวิตามินซี รสส้ม 140 ML ,30,Y 
11252,44020,102103374,3,Y ,8851123237048,ซีวิต ORANGE P10 ,8851123237031,0,ซีวิต เครื่องดื่มวิตามินซี รสส้ม 140 ML ,10,Y 
11252,44020,102123308,1,N ,8854698009799,WBPโออิชิ น้ำผึ้งมะนาว380มลP24 ,8854698009669,0,โออิชิ กรีนที รสน้ำผึ้งผสมมะนาว 380 มล ,24,N 
11252,44020,102123308,2,Y ,8854698009836,*_โออิชิกรีนทีรสน้ำผึ้งผสมมะนาว 380มล. แพค24 ,8854698009669,0,โออิชิ กรีนที รสน้ำผึ้งผสมมะนาว 380 มล ,24,N 
11252,44020,102123311,2,Y ,8854698009652,โออิชิกรีนทีรสข้าวญี่ปุ่น 380มล. แพค24 ,8854698009751,0,โออิชิ กรีนที รสข้าวญี่ปุ่น 380 มล ,24,N 
11252,44020,102123311,1,N ,8854698009768,WBPโออิชิ ข้าวญี่ปุ่น380มล P24 ,8854698009751,0,โออิชิ กรีนที รสข้าวญี่ปุ่น 380 มล ,24,N 
11252,44020,102123312,1,N ,8858891301544,WBPเย็นเย็น จับเลี้ยง400มล P24 ,8858891301537,0,อิชิตันเย็นเย็น400มล. ,24,Y 
11252,44020,102125435,1,Y ,9002490221256,WBPเรดบูล เครื่องดื่ม250มล P24 ,9002490221249,0,เครื่องดื่ม เรดบูล 250มล. ,24,Y 
11252,44020,102131265,1,N ,8854698009720,WBPโออิชิ ต้นตำรับ 380มล P24 ,8854698009737,0,โออิชิกรีนที รสต้นตำรับ 380 มล ,24,N 
11252,44020,102131265,2,Y ,8854698009706,โออิชิกรีนทีรสต้นตำรับ 380มล. แพค24 ,8854698009737,0,โออิชิกรีนที รสต้นตำรับ 380 มล ,24,N 
11252,44020,102161335,1,Y ,8851952350772,คริสตัล 1000 มล.*6 ,8851952350130,0,คริสตัล 1000 มล. ,6,Y 
11252,44020,102167270,1,Y ,8855199445727,น้ำดื่มน้ำทิพย์ 550 มล.แพ็ค12 ,8855199145726,0,น้ำดื่มน้ำทิพย์ 550 มล. ,12,Y 
11252,44020,102245706,2,Y ,8850228003749,สปอนเซอร์แอคทีฟซิงค์250มล.P6 ,8850228002940,0,สปอนเซอร์แอคทีฟ250 มล.เดี่ยว ,6,N 
11252,44020,102245706,1,N ,8850228011911,WBPสปอนเซอร์ แอคทีฟ 250มล P24 ,8850228002940,0,สปอนเซอร์แอคทีฟ250 มล.เดี่ยว ,24,N 
11252,44020,102245708,1,Y ,8858891301735,J_เย็นเย็นเก๊กฮวยผึ้ง400มลX24 ,8858891301728,0,เก๊กฮวยน/ผึ้ง เย็นเย็น 400 มล. ,24,Y 
11252,44020,102252008,2,Y ,8850228011942,WBPกระทิงแดง EXTA ABC145มล P50 ,8850228003022,0,กระทิงแดงเอ็กซ์ตร้า เอบีซี 145 มล. ,50,Y 
11252,44020,102252008,1,Y ,2000007365551,กระทิงแดงเอ็กซ์ตร้าเอบีซี 145มล. แพค10 ,8850228003022,0,กระทิงแดงเอ็กซ์ตร้า เอบีซี 145 มล. ,10,Y 
11252,44020,102252009,1,Y ,8850228003053,กระทิงแดงเอ็กซ์ตร้าซิงค์ 145มล. แพค10 ,8850228003046,0,กระทิงแดงเอ็กซ์ตร้าซิงค์+บี12 145 มล. ,10,Y 
11252,44020,102252009,2,Y ,8850228011966,WBPกระทิงแดงเอ็กตร้าซิง145 P50 ,8850228003046,0,กระทิงแดงเอ็กซ์ตร้าซิงค์+บี12 145 มล. ,50,Y 
11252,44020,102274034,1,N ,8850952921166,ดีโด้น้ำผลไม้กลิ่นโยเกิร์ตส้ม300 มล. แพค6 ,8850952211632,0,ดีโด้น้ำส้ม20%โยเกิร์ต300มล. ,6,Y 
11252,44020,102276552,2,N ,8854698012768,WBPโออิชิ แตงโม 380มล P24 ,8854698012775,0,โออิชิ กรีนที แตงโม 380มล ,24,N 
11252,44020,102287709,1,N ,8855199222922,WBPมินิทเมดสแปลช น้ำส้ม250 P24 ,8855199122925,0,น้ำส้มมินิดเมดสแปลช250CC. ,24,Y 
11252,44020,102289285,1,N ,8854698013123,WBPจับใจ จับเลี้ยง 350มล P24 ,8854698013628,0,จับใจ จับเลี้ยง 400 มล. ,24,N 
11252,44020,102291614,1,Y ,8850250370499,WBPเบอร์ดี้ น้ำตาลน้อย170มลP30 ,8850250000495,0,เบอร์ดี้ แบล็ค 170 มล ,30,Y 
11252,44020,102305092,1,Y ,8851123237079,ซี-วิต ทับทิม 140 มล.P10 ,8851123237062,0,ซีวิตวิตามินทับทิม140มล ,10,Y 
11252,44020,102309946,2,Y ,8850228003756,สปอนเซอร์แอคทีฟแม็กนิ P6 ,8850228003145,0,สปอนเซอร์แมกนีเซียม250มล ,6,Y 
11252,44020,102309946,1,N ,8850228011997,สปอนเซอร์แมกนีเซียม250มล แพค24 ,8850228003145,0,สปอนเซอร์แมกนีเซียม250มล ,24,Y 
11252,44020,102316829,1,N ,18850773510478,WBPดอยคำน้ำมะเขือโซต่ำ200มลP36 ,8850773510488,0,น้ำมะเขือเทศ100%LOW200มล แพ็ค4 ,9,Y 
11252,44020,102316830,1,N ,18850773510454,WBPดอยคำน้ำมะเขือMOCK 200มลP36 ,8850773510464,0,ดอยคำน้ำมะเขือMOCKTAIL200มล P4 ,9,Y 
11252,44020,102321850,1,N ,8854641002051,BIGC  H2O น้ำดื่ม 350 มล. P12 ,8854641002006,0,BIGC  H2O น้ำดื่ม 350 มล. ,12,N 
11252,44020,102321851,1,N ,8854641002068,BIGC  H2O น้ำดื่ม 600 มล. P12 ,8854641002013,0,BIGC  H2O น้ำดื่ม 600 มล. ,12,N 
11252,44020,102321852,1,N ,8854641002075,BIGC  H2O น้ำดื่ม 1500 มล. P6 ,8854641002020,0,BIGC  H2O น้ำดื่ม 1500 มล. ,6,N 
11252,44020,102331158,1,Y ,8858891302626,อิชิตันฮันนี่เลม่อน 500 ML.P24 ,8858891302619,0,อิชิตันชาเขียวน้ำผึ้ง&มะนาว500 ,24,Y 
11252,44020,102332711,1,Y ,8858877600845,BIGCน้ำแร่ธรรมชาติ 500มล. P12 ,8858877600814,0,BIGCน้ำแร่ธรรมชาติ 500มล. ,12,N 
11252,44020,102332712,1,N ,8858877600852,BIGCน้ำแร่ธรรมชาติ 1500มล. P6 ,8858877600821,0,BIGCน้ำแร่ธรรมชาติ 1500มล. ,6,N 
11252,44020,102356459,2,N ,8854698012683,WBPโออิชิ องุ่นเคียวโฮ380มลP24 ,8854698012713,0,โออิชิเคียวโฮวุ้นมะพร้าว380 ,24,N 
11252,44020,102362499,1,N ,8854641002105,H2O CUP WATER 220มล.X48 ,8854641002099,0,H2O CUP WATER 220มล.X12 ,4,N 
11252,44020,102387165,1,Y ,8858998595143,WBPลิปตัน ชาดำเลมอน 445มล P24 ,8858998585076,0,ลิปตันเลมอนขวด445 มล. ,24,Y 
11252,44020,102388874,1,Y ,8858998575015,ลิปตันเลมอน245 มล*6 ,8858998585014,0,ลิปตันเลมอนกระป๋อง 245 มล. ,6,Y 
11252,44020,102388874,2,N ,8858998595051,WBPลิปตันเลมอนกระป๋อง245มล P24 ,8858998585014,0,ลิปตันเลมอนกระป๋อง 245 มล. ,24,Y 
11252,44020,102388875,1,Y ,8858998575039,ลิปตันพีช 245 มล*6 ,8858998585038,0,ลิปตันพีชกระป๋อง 245 มล. ,6,N 
11252,44020,102395189,1,Y ,8858891302503,WBPเย็นเย็น จับเลี้ยง315มล P24 ,8858891302497,0,WBPเย็นเย็น จับเลี้ยง315มล P6 ,4,Y 
11252,44020,102395190,1,Y ,8858891302718,YenYen เก็กฮวยน้ำผึ้ง315 P24 ,8858891302695,0,WBPเย็นเย็น เก๊กฮวย 315มล P6 ,4,Y 
11252,44020,102407641,1,Y ,8850624152812,กาโตะ คูลคูล น้ำรสส้ม 10% 400มล. แพค6 ,8850624152805,0,กาโตะคลูน้ำส้ม 25% 400 มล. ,6,N 
